,business_id,name,categories
17,0x89c2585f83b03beb:0x2d9f34a36d32190f,David Geffen Hall Café,"['Cafe', 'Coffee shop']"
18,0x89c259f744b20deb:0xb536eb5ee402f92f,FREEHOLD In The Park,"['Restaurant', 'Bar', 'Cafe', 'Pizza restaurant']"
19,0x89d08170595ae59f:0x4eec7e5f92f10df8,Corks and More,"['Bar', 'Cocktail bar', 'Restaurant', 'Wine bar']"
20,0x89c24c2c026309fd:0x132452c1e78df1e7,chopshtix,['Restaurant']
21,0x89c25edec4154c3d:0x7b8c08aabc20f021,Paddy Duggan's Pub,['Bar']
22,0x89c25bdc3787a507:0x2e6c9c526b25f5cf,1 DOZEN,"['Cake shop', 'Bakery', 'Cafe', 'Pastry shop', 'Wedding bakery']"
23,0x89c259a72beb76f1:0x829dd9752e6c045,Sushiro Seasonal Kitchen,['Restaurant']
24,0x89d06e61d39b63e5:0xed5cf8aece9c86a1,Town Tavern,['Bar']
25,0x89c25f9803deb7bd:0xba36d2f9ace35ce6,The Ledge,['Bar']
26,0x89c2591d61cb7f73:0xccc1cb04aeccdd84,Nino's Bellissima Pizza,"['Pizza restaurant', 'Bar']"
27,0x89c25cff3a631bbb:0x166af390385ea3ce,China Panda,"['Chinese restaurant', 'Restaurant']"
28,0x89deb689122f5cff:0x77da43d8d378f31d,The Renaissance Pub,['Bar']
29,0x89c27d7e84956c31:0x301d481a1d010206,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
30,0x89c2f7680217127f:0x44ce2263e3877ec1,Fireball Restaurant,['Restaurant']
31,0x89dd3993750980e5:0x4806bff9f951b906,Pavese's Pizza,"['Pizza restaurant', 'Restaurant']"
32,0x89d30df8ef5a1d7d:0x584a55b87c0887a3,Mumbles Chicken and Waffles,['Restaurant']
33,0x89d98e4760008f0f:0x33c93565984b1290,The Beach House,['Restaurant']
34,0x89c25c39546e9441:0x7d72eb0f0ab7b8ad,Froilan Cafe Lounge,['Bar']
35,0x89c258ffaeaba947:0x8355860772a595a9,Raffaello Kosher Pizza,['Restaurant']
36,0x89c259063d62f499:0x5b5cab85882fd605,Caliente Cab Co,"['Restaurant', 'Mexican restaurant']"
37,0x89c289efdb82221b:0xed627c2af97c2069,李小龍台吃,['Restaurant']
38,0x89d373c8b21aef8b:0x598a1da29c705118,Cantina 62 Mexican Express,['Restaurant']
39,0x89c25be3a039c8a1:0x4d6e40977ecbd2d,Hemo’s Spot - Juice Bar & Cafe,"['Cafe', 'Juice shop', 'Restaurant']"
40,0x89e82969f587e98d:0x4d48536e9eeeb614,A Latte Fun,"['Indoor playground', 'Cafe']"
41,0x89d1eed727a94185:0x1dfbc8b863980115,Rexville Country Store,"['General store', 'Grocery store', 'Lottery retailer', 'Propane supplier', 'Restaurant']"
42,0x89c2e9cf8e139235:0x24bfb20e9e09f260,McDonald's,"['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Ice cream shop', 'Restaurant', 'Salad shop', 'Sandwich shop']"
43,0x89dcc78de548836f:0xb12d6b7e74a1e8c5,Forage and Gather Market,"['Grocery store', 'Breakfast restaurant', 'Cafe', 'Catering food and drink supplier', 'Cheese shop', 'Lunch restaurant', 'Market', 'Organic shop', 'Sandwich shop']"
44,0x89c2e7f1c5ffad57:0x188085b588f042e3,Subway,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
45,0x89d9f3b9bccdd693:0xf899f2c90f622449,World Lounge & Martini Bar,"['Lounge', 'Bar']"
46,0x89d0ac371ae2c611:0xc94fb429f7a934e4,Snapper's Sports Tavern,['Bar']
47,0x89daeebc3aa5c9f9:0x351fcdc697f3dded,Wok 'n Roll,"['Chinese restaurant', 'Delivery Restaurant', 'Restaurant']"
48,0x89c261ea0a628bdf:0xf4f6d988c912587d,沈阳烧烤（Shen Yang Shao Kao BBQ）,"['Restaurant', 'Barbecue restaurant', 'Chinese restaurant']"
49,0x89c261ad81cd9fef:0x9d5b0b0835e5bfc1,湘当有料Young and Rich,"['Restaurant', 'Hunan restaurant']"
50,0x89c259843cac85bb:0x1adda0f155f3145d,Academy at Coffee Project NY,"['Coffee roasters', 'Breakfast restaurant', 'Cafe', 'Coffee shop', 'Educational institution', 'Wholesaler']"
51,0x89da5f280ee833b1:0xbf74609b884fe402,Lisle Inn,['Bar']
52,0x89c2585f83b03beb:0x2d9f34a36d32190f,David Geffen Hall Café,"['Cafe', 'Coffee shop']"
53,0x89c259f744b20deb:0xb536eb5ee402f92f,FREEHOLD In The Park,"['Restaurant', 'Bar', 'Cafe', 'Pizza restaurant']"
54,0x89d08170595ae59f:0x4eec7e5f92f10df8,Corks and More,"['Bar', 'Cocktail bar', 'Restaurant', 'Wine bar']"
55,0x89c24c2c026309fd:0x132452c1e78df1e7,chopshtix,['Restaurant']
56,0x89c25edec4154c3d:0x7b8c08aabc20f021,Paddy Duggan's Pub,['Bar']
57,0x89c25bdc3787a507:0x2e6c9c526b25f5cf,1 DOZEN,"['Cake shop', 'Bakery', 'Cafe', 'Pastry shop', 'Wedding bakery']"
58,0x89c259a72beb76f1:0x829dd9752e6c045,Sushiro Seasonal Kitchen,['Restaurant']
59,0x89d06e61d39b63e5:0xed5cf8aece9c86a1,Town Tavern,['Bar']
60,0x89c25f9803deb7bd:0xba36d2f9ace35ce6,The Ledge,['Bar']
61,0x89c2591d61cb7f73:0xccc1cb04aeccdd84,Nino's Bellissima Pizza,"['Pizza restaurant', 'Bar']"
62,0x89c25cff3a631bbb:0x166af390385ea3ce,China Panda,"['Chinese restaurant', 'Restaurant']"
63,0x89deb689122f5cff:0x77da43d8d378f31d,The Renaissance Pub,['Bar']
64,0x89c27d7e84956c31:0x301d481a1d010206,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
65,0x89c2f7680217127f:0x44ce2263e3877ec1,Fireball Restaurant,['Restaurant']
66,0x89dd3993750980e5:0x4806bff9f951b906,Pavese's Pizza,"['Pizza restaurant', 'Restaurant']"
67,0x89d30df8ef5a1d7d:0x584a55b87c0887a3,Mumbles Chicken and Waffles,['Restaurant']
68,0x89d98e4760008f0f:0x33c93565984b1290,The Beach House,['Restaurant']
69,0x89c25c39546e9441:0x7d72eb0f0ab7b8ad,Froilan Cafe Lounge,['Bar']
70,0x89dbb828dfcd2193:0x89fd2dd279a5cd1f,"Cottage Bakery, LLC","['Coffee shop', 'Bakery', 'Cafe']"
71,0x89d16721ba8b987b:0x6277e91a69331714,Club 41,"['Club', 'Restaurant']"
72,0x89c25c24815b3535:0x9bf207433b243384,Trans Am Cafe,['Cafe']
73,0x89c259c00982a0d7:0xc1ff032cab32a10a,5 Ninth,"['American restaurant', 'Restaurant']"
74,0x89dbf3c4296df875:0xb7e0a3147d84a938,Roadhouse 23,"['Restaurant', 'Bar & grill']"
75,0x89e8428f601a35ff:0x965b10b8add85517,Kirin,['Restaurant']
76,0x89c2f46404b8dc11:0xf586fa8da8284fff,Dynasty Taste,['Restaurant']
77,0x89c2618a0eca2241:0x1ddc5e10914a4e8c,Starbucks,"['Coffee shop', 'Cafe', 'Coffee store', 'Espresso bar']"
78,0x89d9f367c21abe31:0x8698226286da9498,Mr Stirfry,"['Chinese restaurant', 'Asian fusion restaurant', 'Asian restaurant', 'Delivery Restaurant', 'Restaurant']"
79,0x89c26097fe245fc1:0x798b6b63db3c47ff,North Penguin,['Cafe']
80,0x89c25db9125e53cb:0xedb9c8a322753011,Ecowas Kitchen (Amala Junction),"['Restaurant', 'African restaurant']"
81,0x89c24c6708dd2c11:0xd4253db09b7b960c,Kasbah Restaurant & Hookah Lounge,"['Indian restaurant', 'Lounge', 'Restaurant']"
82,0x89d0c516d02d3523:0x42c3d8a21b454b86,Side Show,['Bar']
83,0x89de0f166fc1da4f:0x35abdb7ad6d174f3,518 Craft,['Bar']
84,0x89c26501ba51bc7b:0x1d9ecf7ba69ea54d,The Artisan,['Restaurant']
85,0x89e82d3bebce0ccd:0xc94443d9024cdd7a,Panda Garden Chinese Restaurant,"['Mandarin restaurant', 'Asian restaurant', 'Chinese restaurant', 'Delivery Restaurant', 'Restaurant']"
86,0x89e839f34b0e60af:0x48d6b72cf09512f3,South Beach Saloon Inc.,['Bar']
87,0x89c25b1b51f15551:0xd439a3b7b57e527,Aladdins Shawarma Shack,['Restaurant']
88,0x89dd6b23f8e55e27:0x19811380ec6fb85b,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
89,0x89c28d9e9ab79bc7:0xd482887fc6efbf82,Taqueria La Michoacana,"['Restaurant', 'Mexican restaurant']"
90,0x89c25eac86b3c3f3:0x9341c9365b730960,bp,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
91,0x89c243a34caf1609:0xa4e7460ebeaa7b54,Hills Place Restaurant Bar And Lounge,"['West African restaurant', 'Bar', 'Bar & grill', 'Event venue', 'Lounge', 'Restaurant']"
92,0x89c25b41a46f2649:0xa4af708c18e22e8b,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
93,0x89c266dc586aeaa1:0x6c00b63f540aa087,The Door Restaurant,['Restaurant']
94,0x89c25b02bbd8283d:0x92f0831fd662e550,Brooklyn Flipsters,"['Restaurant', 'American restaurant']"
95,0x89c2f487766b3db7:0xb5c31fa7ec717c61,Karied's Deli Cafe,"['Fast food restaurant', 'American restaurant', 'Cafe', 'Mexican restaurant']"
96,0x89c25b4d7f187ba5:0xc2d6061601a50f9c,The Seafood Box,"['Seafood restaurant', 'Restaurant']"
97,0x89c27da5b0427581:0xc5da8f8c04749826,Au Bon Pain,"['Sandwich shop', 'Bakery', 'Cafe', 'Caterer', 'Pastry shop', 'Soup shop']"
98,0x89c25ba89327fbc9:0x3978b15a84a5e387,Elberta,"['Eclectic restaurant', 'American restaurant', 'Brunch restaurant', 'Cocktail bar', 'Dessert restaurant', 'Restaurant', 'Soul food restaurant']"
99,0x89d9df750878180b:0xa3a6df632f86089e,Josie's Italian Eatery,['Restaurant']
100,0x89c28575368a871d:0xe3478211068e4ed0,Marle's Cafe,['Cafe']
101,0x89d486f02acd977f:0x2e9e2a85f3567646,Time Out Sports Bar & Grill,"['Sports bar', 'Bar']"
102,0x89c2b34351fc02fb:0xcfd6676adc2ac85b,Mimi's Kitchen,"['Deli', 'Restaurant']"
103,0x89c261b233d7c0e1:0x2f652238b84bb2bb,Pak Haandi,['Restaurant']
104,0x89e82ac57f87495d:0x5422515bb7e1e1f3,Prestige Sports Bar Inc.,"['Sports bar', 'Bar']"
105,0x89c25f1d07680d79:0x9d4094ffb5b7ac18,Station Bar,['Bar']
106,0x89c259ac1344161d:0x30b26e83cbc09d0,Cafe Del Sol Inc,['Restaurant']
107,0x89e8399a0ee5659d:0x29cfd9573785921b,Philly Pretzel Factory,"['Pretzel store', 'Bakery', 'Caterer', 'Restaurant', 'Wholesale bakery']"
108,0x89c26248c808463f:0x7243e4ea86e02eac,Bellerose Deli,"['Deli', 'Caterer', 'Restaurant']"
109,0x89c244e5eb9f2249:0x29b27084bd3e655b,Ave P Coffee Shop,"['Cafe', 'Delivery Restaurant']"
110,0x89c2f397b1b5c935:0x8c6ce5a264af6307,Bronx BBQ Pit & Gastropub,"['Barbecue restaurant', 'Gastropub', 'Restaurant', 'Sports bar']"
111,0x89debdd6688dfe7f:0x617e3839c6c22fba,Mediterranean Kitchen,['Restaurant']
112,0x89c27e196a4aea9f:0xcecbac2842d25354,Muscle Maker Grill,"['Restaurant', 'Health food restaurant']"
113,0x89c25cba248b7f55:0x8d011b61a2bb3e09,Dacta Bird,"['Caribbean restaurant', 'Restaurant']"
114,0x89c259b079496d7b:0xdab04c669b94bf9e,Etérea,['Bar']
115,0x89c24c2e8349c3ab:0x6160b278b2f9ee25,Schaffer's Tavern,['Bar']
116,0x89c2f409a714c4f5:0xf11f96188331a485,La Catrina Mexican Bistro,['Restaurant']
117,0x89c2437a2d19d0a9:0x23d6d40e025fdc12,Cafe Lanotte,['Cafe']
118,0x89d88432090bf105:0x314115b8ca08a091,Bombay Duck Pickle Cafe,"['Cafe', 'Restaurant', 'Tea house']"
119,0x89c2f673f157d65f:0x988a6293471931c8,449 LA,['Bar']
120,0x89c2454c386d3393:0xd123b6dcf7c50ed8,Taquitos Mexico - Avenue X,['Restaurant']
121,0x89dc999a4edd7eb5:0x43e99b12ca021d24,The Walk In,"['Restaurant', 'Coffee shop', 'Deli', 'Espresso bar', 'Fresh food market', 'Market', 'Takeout Restaurant', 'Salad shop', 'Sandwich shop', 'Soup shop']"
122,0x89c259871eea8987:0x2ce8ea60c4d00f5d,Little Chef Little Cafe,['Cafe']
123,0x89c25986a89e3dbf:0x15914e7feb73b3ec,Rayuela,['Restaurant']
124,0x89c25995cdc31177:0x99b199fbd438f784,Press Tea,"['Tea house', 'Cafe', 'Ramen restaurant', 'Tea store']"
125,0x89d30d37b6f2f67f:0x5abe68a60cf1ba47,Baileys Best Cafe,['Cafe']
126,0x89c2e7555bcb4751:0x93096d93604efefd,Empanadas monumental,['Restaurant']
127,0x89d04caf4303d843:0x925d32f0be6d1a7d,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
128,0x89e8294a3223b39f:0xb76adbd863f0b652,La Candela Huntington,['Restaurant']
129,0x89c2f2aea2c3e941:0x39003eb960fc58c0,Sun Xing Garden,"['Chinese restaurant', 'Asian restaurant', 'Restaurant']"
130,0x89c2591e622ecde1:0x863edb197be6b332,Marks Off Madison,"['Restaurant', 'Bagel shop', 'Bakery', 'European restaurant', 'Italian restaurant', 'Pasta shop']"
131,0x89e9cb202654892d:0x27c9397e3b3dc2b,Hurricane's Bar & Grill,"['Bar & grill', 'Bar', 'Restaurant']"
132,0x89c25bf23b901e5d:0x6a8aff32f2126b07,ReConnect Cafe,['Cafe']
133,0x89c2597fffbbe23b:0x7ea74cba50fefc3a,Mexiterranean Grill,['Restaurant']
134,0x89c2f264badd6d4b:0x92c89f98b230c642,Tequila's Restaurant & Bar,"['Mexican restaurant', 'Bar']"
135,0x89dd2de43f58d5ff:0xff16946996a018d,Taco Bell,"['Fast food restaurant', 'Breakfast restaurant', 'Burrito restaurant', 'Lunch restaurant', 'Takeout Restaurant', 'Mexican restaurant', 'Restaurant', 'Taco restaurant', 'Tex-Mex restaurant', 'Vegetarian restaurant']"
136,0x89def7090a545b93:0xf1afa27a3b563d2a,Double H Bar-B-Q,"['Ice cream shop', 'Restaurant']"
137,0x89c25ced32b990d3:0xcfb7a0fc2c6887b0,Cafe,['Cafe']
138,0x89c25b555d360887:0x32527625c37b96d1,El Rincon de Macon,['Restaurant']
139,0x89c2817dfd527b11:0xf480c351fb0dbf34,Coolfish,['Restaurant']
140,0x89c2598ec74950bd:0xf374670971caa23a,Au Za'atar,['Restaurant']
141,0x89c25dbc048c3187:0xd699efafd12e2d9,The Tea Room,['Cafe']
142,0x89c2e7922d26e8b9:0x5a4604971387f3a4,El Paraiso Restaurant & lounge,"['Restaurant', 'Delivery Restaurant']"
143,0x89d9dfab57ecda2f:0x27e2651f9960287a,GJP Italian Eatery,"['Restaurant', 'Italian restaurant', 'Pizza restaurant']"
144,0x89c25c85cb3113f1:0xc032c95c152f24e8,New Golden Billion,"['Chinese restaurant', 'Restaurant']"
145,0x89c25c8ec3e5fc77:0xe9a5dcab7aefd023,Shell,"['Gas station', 'ATM', 'Car wash', 'Convenience store', 'Restaurant']"
146,0x89e9d4868fa38d5f:0x13494bf72c269b67,Ali's Place,['Bar']
147,0x89c244ea76eb04f1:0x73034b0e415e510c,Cambio Lounge Cafe,"['Kosher restaurant', 'Dairy', 'Restaurant']"
148,0x89c28b59296dafc9:0x785835607105d1f3,Bay Grill,"['Greek restaurant', 'Restaurant']"
149,0x89c2f6642a4ee3d7:0x8129f905ad56e6a6,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
150,0x89c2c0b3d84d4243:0x131411af2c2defca,Tierras Tropicales,['Restaurant']
151,0x89c262bb0c500b0f:0x261882598e3f6c37,Port Cafe,"['Takeout Restaurant', 'Cafe']"
152,0x89c25cf24bea3239:0x3d1909bad83a1853,Magic Taste Kitchen,['Restaurant']
153,0x89e849222e93c525:0x361271e31a7b7f13,Main Streett,"['Italian restaurant', 'Bar', 'Restaurant']"
154,0x89c258fbaee23871:0x2eaa6d4f919032ac,Rothmann's Steakhouse & Grill,"['Steak house', 'Restaurant']"
155,0x89c261a1df3470c3:0x1e414e9bf91c369f,Me Bakery,['Cafe']
156,0x89c2eb1f0bc3a641:0x855a1d81d6b72a0b,Hudson Market on Main,['Restaurant']
157,0x89c26489c9cd36db:0xa808ebbb4ffece5a,Papo Deli,['Restaurant']
158,0x89e88ad1593acf63:0xec7132da60e058ce,Express Deli & Cafe,['Cafe']
159,0x89c25a278166da99:0x1bbce53808f9f858,Grand Harmony,['Restaurant']
160,0x89d3737041c675f5:0xb39bca5e8be1d923,Cold Stone Creamery,"['Ice cream shop', 'Bakery', 'Dessert shop', 'Frozen yogurt shop', 'Restaurant']"
161,0x4ccc5837b33027ab:0x9ddca918b4e6f9c,Char's Bar,['Bar']
162,0x4ccd05bfcefa8ebd:0xb871d9ce9cf78b62,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
163,0x89d6afc0a88c556d:0x6588f57f5b7bf001,Riccardi Italian Deli,['Restaurant']
164,0x89dd6f23f7478947:0x1946b78fd455c093,"Trattoria San Giorgio, Inc.","['Italian restaurant', 'Neapolitan restaurant', 'Pizza restaurant', 'Restaurant']"
165,0x89d9f3427818cd31:0x8cc726b98f2c2607,Coyne's Tavern,['Bar']
166,0x89c25ac7b2665555:0x47840ce34bb2744f,Palacios Cafe,"['Deli', 'Cafe', 'Diner', 'Delivery Restaurant']"
167,0x89c25976fb2c8239:0x9e56f955bb8269e8,Bar-Bo-Ne,"['Italian restaurant', 'Bar']"
168,0x89c25996e9d166a1:0x10256d5caaf8369b,The Lion,"['American restaurant', 'Bar']"
169,0x89d6b4d1c5c9e6d7:0x4accbb17b4bbe7f4,Barnes & Noble Café,['Cafe']
170,0x89c2ef04088c7a45:0x32befddd0ec55c07,Portuguese Style,['Restaurant']
171,0x89e00bd8ce628fab:0xd5a805e50570e622,elks lodge,['Bar']
172,0x89c2585130ccd92d:0x4d17c40b425b55c2,Liberty Bagel & Deli,"['Deli', 'Restaurant']"
173,0x4ccbc5466c6b94f1:0x97e5d939418d5eec,Sherry's Kitchen,['Restaurant']
174,0x89d9a7b807be2683:0x5de012c86ea09178,Village Liquor Store,"['Liquor store', 'Bar']"
175,0x89c2f5d550a32591:0x5208841984d4aa99,Soy and Sake,"['Asian fusion restaurant', 'Restaurant']"
176,0x89c2591f7ff208fd:0x3b38aa38d75b8c28,T-Swirl Crepe,['Restaurant']
177,0x89dcdd1ba08e40a9:0x1d678d64cc967a7b,Twin Ravens Coffee Company,['Restaurant']
178,0x89c25a1f1f8b89c5:0x9c7c9524fd4a6987,Acappella,"['Northern Italian restaurant', 'Bar', 'Italian restaurant']"
179,0x89c264623092f3a1:0xc6ed6d4d6b16f582,Rail Road Inn,['Bar']
180,0x89de0a38dbfa251b:0xb37e399430a79f66,Debbies Kitchen,"['Restaurant', 'Deli', 'Takeout Restaurant', 'Sandwich shop']"
181,0x89c25b9d058ae645:0x51289da1e694eec9,O's Grill Spot,"['Jamaican restaurant', 'Grill store', 'Restaurant']"
182,0x89c258f9cba3724f:0xea4e320440129b69,Abboccato,"['Italian restaurant', 'Bar']"
183,0x89c281ae0a5e7673:0x62be81fc97428d42,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
184,0x89d0819cf50cbdfb:0xaf9bf3ad7db93310,Moonies Bar & Nightclub,"['Night club', 'Bar']"
185,0x89d2cb8144a82809:0x2820edc7535d865a,Old Main,['Bar']
186,0x89c259c0a71af2cb:0x3af6d8b8ccdc52d,BLACKBARN Shop,"['Home goods store', 'Cafe', 'Gift shop', 'Restaurant']"
187,0x89c25d8aceec0ca1:0x7d00e07fa31dfe81,BrookLAN,"['Restaurant', 'Bar', 'Internet cafe', 'Video arcade']"
188,0x89c25bd8e5694221:0x7047f875cfb9b194,All Hands Restaurant,"['Seafood restaurant', 'Restaurant']"
189,0x89d135acb80f78a7:0xdaf93eb3b2131e5,Rachels Mediterranean Grill,['Restaurant']
190,0x89dba166800fdd47:0x137e044831e13ef1,The Chuck Wagon Grill,['Restaurant']
191,0x89c259fccd0b4857:0x304059084b73107d,Horn's Hook Tavern,"['Bar & grill', 'Brunch restaurant', 'Restaurant', 'Sports bar']"
192,0x89d915a55259361d:0xa3e12cf275f93a0b,Casey's Tavern,['Bar']
193,0x89c2a54f274e2cab:0xcecaac845adce7f3,G.E. Brown Fine Food & Provisions,"['Takeout Restaurant', 'Cafe', 'Caterer', 'Coffee shop']"
194,0x89d2e96174718391:0x9a84d023627ee319,Perrysburg Pub,['Bar']
195,0x89c259a1795d3df1:0xd641297b41a0d24e,élan,"['New American restaurant', 'Bar']"
196,0x89c25900fb7b2d91:0xd2eb94193a83d70d,Local Thyme,"['Health food restaurant', 'Cafe', 'Juice shop']"
197,0x89c258aff3a64077:0xbaf2beecde5f7976,Butterfield Kitchen,"['Cafe', 'Event planner', 'Party planner', 'Wedding planner']"
198,0x89e82cc634f8739f:0x552f5cbde19576b,Finest Deli 1 & Restaurant,['Restaurant']
199,0x89d77dc929d9ef05:0xf4741a8361577449,Nora's,['Restaurant']
200,0x89c27ceebf763b79:0xd5c01b2a7b0fae99,Tong Kwong,"['Chinese restaurant', 'Asian restaurant', 'Delivery Chinese restaurant', 'Delivery Restaurant', 'Restaurant']"
201,0x89c27da7767231a3:0x46ac5e8eef76d324,Bangers,"['Bar', 'Restaurant']"
202,0x89d0ac0cf093cbd1:0xf07786f7ebb173f5,Jitz's Tavern,['Bar']
203,0x89dc072cfaeb2f6b:0x363a76856d0ad9fe,Bump Tavern,['Bar']
204,0x4ccd498481408bef:0x6a1f475689c753cb,Clayton Popcorn Company,['Cafe']
205,0x89c259acc68752c1:0xa66f72c322a89e52,Blue Maiz,"['Food court', 'Restaurant']"
206,0x89c259a0d8ab9567:0xd749226f0b545e7f,Organique,"['Organic restaurant', 'Restaurant']"
207,0x89e8ab56dd127397:0xfe90c9404e8028dd,Backyard,"['Mediterranean restaurant', 'Bar']"
208,0x89c2459326e5d4ad:0x511159c1170daaf4,Fresh Eats Café,"['American restaurant', 'Cafe', 'Juice shop']"
209,0x89c259cfbaa63c0b:0xa570face20d149c1,YUBU,"['Korean restaurant', 'Takeout Restaurant', 'Restaurant']"
210,0x89c2877953318039:0xb59100dd5346f314,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
211,0x89e89f44fddca585:0xfcaed9946ae0d6f1,Rocco's Caddyshack,['Restaurant']
212,0x89d3655f99317d49:0xc9625983c4e9bce8,Tecla Rustic Bistro & Bar,['Bar']
213,0x89c2594b0b612d1f:0x65b82f7ec6290c8f,JOE & THE JUICE,"['Juice shop', 'Cafe', 'Coffee shop', 'Health food restaurant', 'Modern European restaurant', 'Sandwich shop', 'Scandinavian restaurant']"
214,0x89c2f404caa68913:0x592c8b89b6226a82,Pica Pollo 809,"['Fast food restaurant', 'Delivery Restaurant', 'Restaurant']"
215,0x89d6b577c1295421:0xb1f4ce1abf53d3b6,Palermo’s Market,"['Restaurant', 'Breakfast restaurant', 'Brunch restaurant', 'Deli', 'Fried chicken takeaway', 'Hamburger restaurant', 'Juice shop', 'Pizza Takeout', 'Salad shop', 'Sandwich shop']"
216,0x89d6b556d3baa3ed:0x36f1ce7b58504b66,Untamed Nutrition Rochester,['Cafe']
217,0x89c2594464f46e55:0x6f073eadce91b279,Izzies Cheesesteak NYC,"['Cheesesteak restaurant', 'Brunch restaurant', 'Hamburger restaurant', 'Hoagie restaurant', 'Lunch restaurant', 'Delivery Restaurant', 'Restaurant', 'Salad shop', 'Southern restaurant (US)']"
218,0x89c25997516afe75:0x80bb15d09be7a4ee,American Bar - New York,['Restaurant']
219,0x89c25f47a07b37fd:0x3d1bac6985e962,Irish Whiskey Bar,['Bar']
220,0x89d9f2f185a55765:0xf450f893f93484e4,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
221,0x89ddeaf33ba5af65:0x6ebc31b0ca7e62bf,Bambinas,['Restaurant']
222,0x89d94eb00f742c39:0x313630703bc007f6,St Francis Society,['Bar']
223,0x89c258e5a9de9ee9:0x96576f61bb9fd2fd,La Pulperia,"['Latin American restaurant', 'Lounge', 'Pan-Latin restaurant', 'Restaurant', 'Seafood restaurant', 'South American restaurant']"
224,0x89d6cf01bfe24bb1:0xe175753a50ace43e,PRIME STEAKHOUSE,"['Steak house', 'American restaurant', 'Restaurant']"
225,0x89c25b52c8844275:0x57fd8040aa56212,Pronto Café,"['Cafe', 'American restaurant', 'Breakfast restaurant', 'Coffee shop', 'Lunch restaurant', 'Mexican restaurant']"
