,business_id,name,categories
29,0x8640c35c5577dd3b:0x6f468afe463fd1aa,Fire Wings Westheimer,"['Chicken wings restaurant', 'Restaurant']"
30,0x864043c37362e62b:0xdf6259dabdef4313,Pancheaux's Cajun Cantinas,"['Cajun restaurant', 'Restaurant']"
31,0x864f835e8344c381:0x583976a33e2af6a4,Taste - by Kissing Tree Vineyards,"['Restaurant', 'Coffee shop', 'Steak house', 'Wine bar', 'Wine store', 'Winery']"
32,0x866f994eed77c9f5:0x5599dcfbd1c7a083,Hungry Heifer Bar & Grill,['Restaurant']
33,0x8644a3efb1c0d631:0x4474f14324a53438,Brewers SmokeHouse BBQ & Catering,['Restaurant']
34,0x86ddffee7dbad153:0x951bd64be6f96d58,La Oficina,['Bar']
35,0x864e87618a2d03c9:0xe54361fac6dd06d7,The Draft Bar & Grill,"['Bar', 'Bar & grill', 'Lounge', 'Restaurant', 'Sports bar']"
36,0x86fe6d914b86c0df:0x8b788c35f806dd54,Taco Bueno,"['Fast food restaurant', 'Mexican restaurant', 'Restaurant']"
37,0x864dd95003388743:0x4d6ec7e6b6204342,Hangout Tacos,"['Restaurant', 'Mexican restaurant']"
38,0x8640bf3e044a9679:0x5e18a0fd6dec53b5,The Oyster Bar at Prohibition,"['Oyster bar restaurant', 'Cocktail bar', 'Restaurant', 'Seafood restaurant', 'Small plates restaurant']"
39,0x865c674b1189e4df:0xc9677b11d5c85bbf,Wendy's,"['Fast food restaurant', 'Hamburger restaurant', 'Restaurant']"
40,0x864833502708d5b1:0x989dfb0092b5bfbc,Ribtown Stevie Blues BBQ,['Restaurant']
41,0x86fb8e8dd080836b:0x601a76e98aac7d00,Andrews Donuts,"['Donut shop', 'Takeout Restaurant', 'Restaurant']"
42,0x864e91ab8eda628d:0x3aef25a747266d2f,White Diamonds,"['Night club', 'Bar']"
43,0x864ef26aabf685b7:0x9ca2187ee46aa65,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
44,0x86453bd35d768705:0xb5d6ed6887b5d816,Marketplace Cafe,"['Restaurant', 'Coffee shop', 'Crêperie', 'Dessert shop', 'Gift shop', 'Ice cream shop', 'Lunch restaurant', 'Sandwich shop', 'Tea house', 'Wi-Fi spot']"
45,0x864dd48ceccad0df:0x193e1974aba84c4b,Taco Diner,"['Brunch restaurant', 'Latin American restaurant', 'Mexican restaurant', 'Restaurant']"
46,0x86faf951041466f7:0x2ef332c235fb6b3,Jack and Jill Donuts,['Restaurant']
47,0x865b132f77342a4f:0x200520a1f8fdbc82,Trading Post,['Bar']
48,0x865c43ef02b0bf65:0x12c21bbebc3e8e99,Ain't Cha Mama's,"['Restaurant', 'Caterer', 'Contemporary Louisiana restaurant', 'Soul food restaurant', 'Southern restaurant (US)']"
49,0x8644b59b8fe872e5:0x5e638876caa84cc3,Golden Castle,['Restaurant']
50,0x864c2161e9d8649b:0x22061733a9698bcb,Bushibushi Dimsum Place,"['Restaurant', 'Chinese restaurant']"
51,0x8668f51b3fec89f9:0x6318bc7f06ffdd86,Smokey Rooster bar and grill,['Restaurant']
52,0x864e6571cdc9dbab:0xc1daa9eb0bf426ed,287 Nutrition,['Restaurant']
53,0x866f620720c802ad:0x27a1200679cf03fd,The Crazy Menu,"['Deli', 'Cafe', 'Juice shop', 'Salad shop', 'Sandwich shop', 'Soup kitchen']"
54,0x86659b5e07a95013:0x8cfb46c001f1460c,Taqueria Jalisco,['Restaurant']
55,0x8640e8127c4a6543:0xba6c7351b499686b,Subway Restaurant,"['Sandwich shop', 'Caterer', 'Deli', 'Fast food restaurant', 'Restaurant']"
56,0x86f923474210a861:0xdf21b44a1782fef5,Fruit Paradise Big Spring,['Cafe']
57,0x865cf33bd673375f:0xfa8b2ef86f4b2ac2,Southern Girls Food & Music For Your Soul,['Restaurant']
58,0x86395185259a0eab:0xd29389b986206ef5,Mauriceville Fuel Stop - C3 Oil Company,"['Gas station', 'Grill', 'ATM', 'Beer store', 'Cafe', 'Convenience store']"
59,0x8640bf47ce0af871:0xbf9af8f0c2a8f35c,Vino Lounge,"['Wine bar', 'Bar', 'Hookah bar']"
60,0x864c264d6967b3dd:0xe0d905846ed5958d,Michael's Grill,"['Family restaurant', 'Breakfast restaurant', 'Caterer', 'Mexican restaurant', 'Restaurant']"
61,0x86511b23bcc2674d:0xc2358485ed1db06c,Spirit Bbq,['Restaurant']
62,0x86412126b238d651:0x238335430770daad,D'Amico's Italian Market Café,"['Italian restaurant', 'Restaurant']"
63,0x8640bfa9613de5f1:0xf720305f9ba54d81,chill works,"['Frozen yogurt shop', 'Dessert shop', 'Frozen dessert supplier', 'Ice cream shop', 'Restaurant']"
64,0x864c3d23e7c39f81:0x3f81400aa799c205,Twist Of South,"['Restaurant', 'Indian restaurant']"
65,0x863f5e75125b7631:0x9a29f32716ee887,Sunbrite Bar,['Bar']
66,0x865be3b9d1286b01:0xcbbcdc5f922ae198,Trailhead Beer Garden,"['Bar', 'Beer garden', 'Live music venue']"
67,0x864e0dd428bbf195:0x5309a0177ae2caef,Daisy N Dukes,['Bar']
68,0x8640e6bd6e861357:0xb96bb36e5cd02ee3,glazed,['Restaurant']
69,0x864c3c07ec688ee9:0x8cc2aeae4160979,The Roots Bar,"['Bar', 'Pub']"
70,0x864e9ed386b07055:0x881e866f6966760a,"LYFE Kitchen, West Village","['Restaurant', 'Fast food restaurant', 'New American restaurant', 'Organic restaurant']"
71,0x8647c36b081d551d:0xb6304de7a7e2b6eb,Taqueria Estrella,['Restaurant']
72,0x8641b978c7cca551:0x471ff22b0ecabeda,It's Just Wings,"['Chicken wings restaurant', 'Chicken restaurant', 'Restaurant']"
73,0x864e9975c6709d95:0x3581ae2c642fa857,Charlie's Star Lounge,['Bar']
74,0x864e99256b355885:0xdd6ed5b23ce4517,N'awlins Seafood Sports Bar,['Restaurant']
75,0x864e9922545d18a7:0x5fe9752e6ed2eb13,45 Oaks Cafe and Catering,['Restaurant']
76,0x864e8714be836b55:0x319f4fb8f384b624,Cacharel,"['French restaurant', 'Bar', 'Restaurant', 'Seafood restaurant', 'Steak house']"
77,0x8640dd873932f3cb:0x1d55512b687664e,Tacos Adrian's Puerto Vallarta,['Restaurant']
78,0x8640c35c5577dd3b:0x6f468afe463fd1aa,Fire Wings Westheimer,"['Chicken wings restaurant', 'Restaurant']"
79,0x864043c37362e62b:0xdf6259dabdef4313,Pancheaux's Cajun Cantinas,"['Cajun restaurant', 'Restaurant']"
80,0x864f835e8344c381:0x583976a33e2af6a4,Taste - by Kissing Tree Vineyards,"['Restaurant', 'Coffee shop', 'Steak house', 'Wine bar', 'Wine store', 'Winery']"
81,0x866f994eed77c9f5:0x5599dcfbd1c7a083,Hungry Heifer Bar & Grill,['Restaurant']
82,0x8644a3efb1c0d631:0x4474f14324a53438,Brewers SmokeHouse BBQ & Catering,['Restaurant']
83,0x86ddffee7dbad153:0x951bd64be6f96d58,La Oficina,['Bar']
84,0x864e87618a2d03c9:0xe54361fac6dd06d7,The Draft Bar & Grill,"['Bar', 'Bar & grill', 'Lounge', 'Restaurant', 'Sports bar']"
85,0x86fe6d914b86c0df:0x8b788c35f806dd54,Taco Bueno,"['Fast food restaurant', 'Mexican restaurant', 'Restaurant']"
86,0x864dd95003388743:0x4d6ec7e6b6204342,Hangout Tacos,"['Restaurant', 'Mexican restaurant']"
87,0x8640bf3e044a9679:0x5e18a0fd6dec53b5,The Oyster Bar at Prohibition,"['Oyster bar restaurant', 'Cocktail bar', 'Restaurant', 'Seafood restaurant', 'Small plates restaurant']"
88,0x865c674b1189e4df:0xc9677b11d5c85bbf,Wendy's,"['Fast food restaurant', 'Hamburger restaurant', 'Restaurant']"
89,0x864833502708d5b1:0x989dfb0092b5bfbc,Ribtown Stevie Blues BBQ,['Restaurant']
90,0x86fb8e8dd080836b:0x601a76e98aac7d00,Andrews Donuts,"['Donut shop', 'Takeout Restaurant', 'Restaurant']"
91,0x864e91ab8eda628d:0x3aef25a747266d2f,White Diamonds,"['Night club', 'Bar']"
92,0x864ef26aabf685b7:0x9ca2187ee46aa65,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
93,0x86453bd35d768705:0xb5d6ed6887b5d816,Marketplace Cafe,"['Restaurant', 'Coffee shop', 'Crêperie', 'Dessert shop', 'Gift shop', 'Ice cream shop', 'Lunch restaurant', 'Sandwich shop', 'Tea house', 'Wi-Fi spot']"
94,0x864dd48ceccad0df:0x193e1974aba84c4b,Taco Diner,"['Brunch restaurant', 'Latin American restaurant', 'Mexican restaurant', 'Restaurant']"
95,0x86faf951041466f7:0x2ef332c235fb6b3,Jack and Jill Donuts,['Restaurant']
96,0x865b132f77342a4f:0x200520a1f8fdbc82,Trading Post,['Bar']
97,0x865c43ef02b0bf65:0x12c21bbebc3e8e99,Ain't Cha Mama's,"['Restaurant', 'Caterer', 'Contemporary Louisiana restaurant', 'Soul food restaurant', 'Southern restaurant (US)']"
98,0x8640dd3e9bd780f3:0xb44cd267d6989110,Saigon Noodle,"['Vietnamese restaurant', 'Restaurant']"
99,0x864bff8300190c4b:0xca3d9b51c8e9d74d,Pablo's Restaurant and Cantina,"['Restaurant', 'Mexican restaurant']"
100,0x865c69e03e3f94c5:0xfee34cdcfe0afefd,Dickey's Barbecue - Alamo Ranch,['Restaurant']
101,0x865b4962afbf70e5:0x663e37263414f580,Tino's Tex-Mexican Food,"['Tex-Mex restaurant', 'Restaurant']"
102,0x8647355730d4ce01:0x36c0e96fd88169be,White Flamingo Restaurant,['Restaurant']
103,0x865e3250bc76eac9:0x3e0c5746db831040,Red Dog Ice House,['Restaurant']
104,0x8640911bb3a84c5b:0x947d2d0ff2e227c,Maine-ly Sandwiches,['Restaurant']
105,0x8640c3d722d3ef01:0xd62980dd1e149b9a,Chai Khana,"['Indian restaurant', 'Breakfast restaurant', 'Cafe', 'Chicken wings restaurant', 'Gyro restaurant', 'Indian takeaway', 'Mediterranean restaurant', 'Mexican restaurant', 'Pakistani restaurant', 'Sandwich shop']"
106,0x864e838515f0f5db:0x8c5fa2de2841bd51,Fruteria Pika Riko,['Restaurant']
107,0x864e9ec94d5af9b5:0xe505d4a10bf05b44,District 30 Gastropub,['Restaurant']
108,0x8644c7abb2b9d78b:0x96d8aff6dd14968,D Chuckwagon,['Restaurant']
109,0x8640e781fc5d4763:0x9787ff5bbd4fad1f,Panda Express,"['Restaurant', 'Chinese restaurant']"
110,0x865c59886a332cb9:0x55e77c761c5873e,Las Quekas Military,['Restaurant']
111,0x8640c90701a887b9:0xe720ea921daed6f8,El Nuevo Sabor,"['Fast food restaurant', 'Restaurant']"
112,0x86e6a53c99c3f957:0x8957bb73c4bf4f0c,Spanish Angels Cafe,['Cafe']
113,0x865ad633aceb0683:0x4b3adbddd1ab6b50,Dippers Wing Bar,['Restaurant']
114,0x864dcb423f36ea5b:0x9a5f2f97fdb20a26,Bones and Burritos,['Restaurant']
115,0x8640c870e822049b:0x97a1f0d05a0947e1,bonitas cozy corner,['Bar']
116,0x865c8b60ca5b4255:0x1a07cd631f4727ad,Panda Express,"['Chinese restaurant', 'Restaurant']"
117,0x8640b958dd2bff0f:0x819ca018e168c749,Krazy Crawfish,['Restaurant']
118,0x865efb709616ca69:0x5147e686b625e481,Luigi's Italian Restaurant,['Restaurant']
119,0x864e610a2b1ba63b:0xf9bef441cf7ae05,Main Street Tacos & More (Chevron),['Restaurant']
120,0x864e710a9dfb327f:0x1c462b3b9f2a0210,High Top Grub & Pub,['Restaurant']
121,0x8647359e016fba3f:0x3cc348c89a052615,Dutch Bros Coffee,"['Coffee shop', 'Cafe', 'Juice shop', 'Tea house']"
122,0x86495f0a47cb4639:0x19c190cae123f8eb,Willa's Westaurant,['Restaurant']
123,0x865f8d2d0e6517fd:0xfb95c1496c062041,Tacos Los Compadres,['Restaurant']
124,0x866f81f567aca103:0x3dbca2244ea1eac1,La Tejana Lounge,['Bar']
125,0x8640c773f91e282d:0x75b78ea0b21d5e48,Buffalo Fred's Icehouse,['Bar']
126,0x8640b742db3d0ce5:0x8cb2dfe37279fe32,Irma's Iron Horse Saloon,"['Pub', 'Bar']"
127,0x8657a7e106390247:0xb7c6966cb446a3d2,Grumpy Dave's,['Restaurant']
128,0x864f780f8b95517b:0x5f8c60e7eeb51b8e,Break Time,['Bar']
129,0x865f8e92b20d28cd:0xec2dfd31cd65b7bb,Shell,"['Gas station', 'ATM', 'Car wash', 'Convenience store', 'Restaurant']"
130,0x864e7d14cc759b49:0x7430d3c381292ffd,Hydro Bar & Grill,"['Bar & grill', 'Bar', 'Hookah bar', 'Lounge']"
131,0x864e7d3f88c1b48b:0x85fba92b11fe17db,Los Magueyitos,['Restaurant']
132,0x865665a9968b77a9:0xbf73575dd1249417,GBs,['Restaurant']
133,0x8642404ca4ad0c51:0x59a7ee8143dcd931,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
134,0x8644b5080783e9b7:0x3966bdc4f4a3a61a,Birdie's,"['Restaurant', 'Wine bar']"
135,0x86de0116dfcd039b:0xa9d1d1665e537333,Mickey's Bar,['Bar']
136,0x864e9bd80afab57f:0x2bd23d81dd05cd6,The Steakhouse at Cooper's,"['Steak house', 'American restaurant', 'Catering food and drink supplier', 'Meat dish restaurant', 'Restaurant']"
137,0x864ebcc8d7f83ab3:0x3283490ed8c30057,Hicks' Residence Cooking,['Restaurant']
138,0x863652557486f597:0x1cd9e0f9d2f86936,The Lil Sweetery,['Cafe']
139,0x864dd7fc3d03e4f5:0x6877b2e749c259d1,Double Barrel Saloon Restaurant,['Restaurant']
140,0x86459de2da33f6b9:0xb3b5c9ae84a44ba3,Taqueria El jalisciense,['Restaurant']
141,0x864dd78a6853a691:0xfa9f4c2acf8e4758,Salsarita's Fresh Cantina,"['Mexican restaurant', 'Burrito restaurant', 'Caterer', 'Restaurant', 'Taco restaurant']"
142,0x865c8b2b9d00c7c1:0xd14d9695679c55c1,The Hardcore Kitchen,"['Restaurant', 'Hamburger restaurant', 'Pizza restaurant', 'Sports bar']"
143,0x864eebd4d68b2ef9:0x2ef3352d4f4b068c,Juicy Bones Restaurant,['Restaurant']
144,0x863581105827ee8b:0xf6e5a902dcac6ceb,Bo & Chris Place,['Restaurant']
145,0x864c4fc8d643ffff:0xfdeaae6fd536beac,Angenetta’s Louisiana Kitchen & Bar-B-Que,['Restaurant']
146,0x8641214c09784851:0x7821ea8c5eb628d,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
147,0x864e5578cffcf6d5:0x5beae45c9daed992,Milano's pizza Itasca,['Restaurant']
148,0x8640c7c278e09d8f:0xc5f6d7b9939e6b69,sweetgreen,"['Health food restaurant', 'Delivery service', 'Takeout Restaurant', 'Restaurant', 'Salad shop', 'Vegan restaurant', 'Vegetarian restaurant']"
149,0x8641470316f7e7db:0xf96ea84e801093dc,Subway,"['Sandwich shop', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
150,0x86657758ba13c63b:0x5b773cbf669e920f,Tingy,['Restaurant']
151,0x866851c706d8aeef:0x932eda491e8aa993,Thirsty’s Tavern,['Bar']
152,0x864c23cfe48e1dd3:0xcf7ce80e1a554997,Chili's Grill & Bar,"['Tex-Mex restaurant', 'American restaurant', 'Bar', 'Bar & grill', 'Hamburger restaurant', 'Mexican restaurant', 'Restaurant']"
153,0x864e8790194d8593:0x350dbdffa3b39173,Cut & Bourbon,"['Restaurant', 'Steak house']"
154,0x8665a71cbf5ec789:0xd164881e1917330a,Kokio Korean Fried Chicken,['Restaurant']
155,0x8652eba274c3bea1:0x201b90f4b40767d8,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
156,0x864e87e06dd8b60f:0x51c062f2824391e0,Live! Arena,"['Sports bar', 'Bar', 'Restaurant']"
157,0x86659d25faf31a11:0x9000842c8ed17db0,SAUCEDO ROASTED CORN,['Cafe']
158,0x86fbd96af8531eb5:0x85e7ddfc009552cc,Jorge's,['Restaurant']
159,0x8640b8f9c9195555:0x5ab43af5a98f00da,Guadalajara's Deli,['Restaurant']
160,0x866f81a3c290f93f:0x19a13e644a08b55c,pollita's kitchen,['Restaurant']
161,0x864b8751fe6b2633:0xfb12e5271cc1c11,Romanos whitewright,['Restaurant']
162,0x864e7f2b63b6fa59:0xaf016834b7b5aec5,Flavor kitchen,['Restaurant']
163,0x8637991708248733:0xc19e97a5f40614a7,Eddy's Restaurant,['Restaurant']
164,0x865c5d90fed75c4f:0x144e637c816af9c4,Old Hwy 90 Cafe,['Cafe']
165,0x865b33632f8e850d:0x7596e6e349ec848e,El Coco Pirata Austin,['Restaurant']
166,0x864c291be25f7969:0x17836a8dfd3fcbc7,The Kolache Box - European Bakery,['Restaurant']
167,0x864e93b861f82581:0xb527287b7782f4a1,Zona Caliente Sports Bar,['Restaurant']
168,0x864f5e4789622d9b:0x6a609647465120eb,ben hur bar,['Bar']
169,0x864e82930d136581:0xa0083bed3101f91f,Griha,"['Pizza restaurant', 'Restaurant']"
170,0x86e7515174c27bf3:0x41b6aaeef6fa3252,"G G's kitchen | BBQ, Brisket, Pulled Pork, Sausages, El Paso","['Restaurant', 'Barbecue restaurant', 'Mexican restaurant']"
171,0x8665991bbc497845:0x5aed2bd7f60a9855,RGV Snack Zone,['Restaurant']
172,0x86fbd9a513e23bd3:0x50d0104dcdd62c6c,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
173,0x8668f5c074619361:0x1afe4de4f72c1722,Golden Kitchen Super Buffet,"['Restaurant', 'Buffet restaurant', 'Chinese restaurant', 'Mongolian barbecue restaurant', 'Seafood restaurant', 'Sushi restaurant']"
174,0x8640bf3969d3dc31:0x48c40dd5980c81cd,Alonti Café and Catering Kitchen,"['Caterer', 'Cafe', 'Delivery Restaurant']"
175,0x86fbd94c0fce4ce9:0xfb18b2b4f9bff9a9,Tokyo Express,"['Restaurant', 'Japanese restaurant']"
176,0x864c32bbcdad042d:0xc3fdaf585162fdc6,Pita Houzz,"['Mediterranean restaurant', 'Restaurant']"
177,0x8644b56c9165d987:0xdfbfd7101d456558,Foxy's Proper Pub,"['Bar', 'Irish pub', 'Pub', 'Restaurant']"
178,0x8637c9f3fad3540d:0x93cb271225cf07ed,Tia Juanita's Fish Camp,['Restaurant']
179,0x86e75108ebc135af:0x8f172fb16a74862a,The Shack Wings & Brews,['Restaurant']
180,0x864e62dbf6034d49:0x2736b397317f154,Famous Cajun Grill,"['Grill', 'Cajun restaurant', 'Restaurant']"
181,0x864e639574adfb8b:0x52ac4539fd0ea584,Simply Divune Cafe,"['Cafe', 'Breakfast restaurant', 'Brunch restaurant', 'Catering food and drink supplier', 'Lunch restaurant']"
182,0x864c1850bf39fe9b:0xca8df6e7e28de9c9,Pancho's Mexican Buffet,['Restaurant']
183,0x864c39174806baf5:0xe1dab2cdfc68ede5,MOD Pizza,"['Pizza restaurant', 'Restaurant']"
184,0x8640c345118fd763:0xd4c2fd917f447b63,Mandi Mediterranean Cuisine,['Restaurant']
185,0x865b499e82393c71:0x211e0a58945b8f68,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
186,0x8640b7b41469db61:0x1a03e3b2532e768a,Refresqueria Zona Tropical,"['Restaurant', 'Candy store', 'Sweets and dessert buffet', 'Dessert shop', 'Fruit parlor', 'Ice cream shop', 'Mexican restaurant', 'Snack bar', 'Soft drinks shop']"
187,0x864dd702973bb02b:0xfb51abb85f50bebb,Vetted Well,"['Bar & grill', 'Bar', 'Beer hall', 'Cocktail bar', 'Event venue', 'Karaoke', 'Pub']"
188,0x866121987475bfaf:0x28ce089fa6efbdc0,Las Amorosas Beer,['Bar']
189,0x8644b5f34d0ee903:0x1e34ea6d7bb0a415,Chicas Bonitas Austin,"['Adult entertainment club', 'Bar', 'Club', 'Cocktail bar', 'Night club']"
190,0x8640eb0c5af67f59:0x43c4b97376834f8d,Club Yakum,['Bar']
191,0x8648c3f8d6154119:0x2536931e79583408,Fisherman's Point,['Restaurant']
192,0x8646fa8f0101f8e7:0x3b8db21c6d5c0022,Bare Bones Bar Shiro,['Bar']
193,0x86ddf85a2e10e373:0x8256a1da7a611ac7,Poke Dots,['Restaurant']
194,0x8644cbd8d6274cc3:0x873171fa065e466c,Keto Kitchen,['Restaurant']
195,0x865c58ab4385456f:0x77a63edff71c3b98,The Reservoir Bar,['Bar']
196,0x86f9629c57b83da9:0xa73bec40fdbccabb,Los Comales,"['Restaurant', 'Mexican restaurant']"
197,0x864e73fbd7b97ee3:0x58b8654093d7799f,Mr Pollo #1,['Restaurant']
198,0x864c3398cf8c6713:0xc1a7ffce3d2d8fe6,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
199,0x864097ec315b43b3:0x65fdfb26197a25d3,XTC Cabaret Houston,"['Adult entertainment club', 'Bar', 'Cabaret club']"
200,0x8651dff8f69614c5:0x8abb092969809a59,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
201,0x86456b85ee06bd9f:0x2cc56346ca365078,Ichi Hibachi Pho,['Restaurant']
202,0x86e76a9c5eed85b1:0x2223cf1f98dd6647,Elotes El Vaquero,['Restaurant']
203,0x864e99212864f29d:0xa6907bae3cccf93e,Three Birds,['Restaurant']
204,0x86420f1dc66c890b:0xaad347a790c4ea0e,Harvey's Tavern,['Bar']
205,0x86443832b8cd6b31:0x13f0200e13410941,The Texan Lounge,['Bar']
206,0x864dd7431e49096d:0xc8d14bfac7408f8a,Waffle House,"['Breakfast restaurant', 'American restaurant', 'Diner', 'Family restaurant', 'Takeout Restaurant', 'Restaurant']"
207,0x864e70d48cbfb793:0x3418f0d35c8e80e5,Greasy Bend Burgers,['Restaurant']
208,0x866f759e071e0bc3:0x9aad4667e91069b6,Rio Smoke Catering Co.,['Restaurant']
209,0x866f952b22257633:0x5d6c1e793b95ea26,Kuyashii Ramen,['Restaurant']
210,0x866f77c58e3d38c1:0xeb6f9f816a384e51,Mary's Cafe,['Cafe']
211,0x8640c430acc264ab:0x6a68074489992900,W Grill Margaritas To-Go,"['American restaurant', 'Restaurant']"
212,0x864e992e31d0bfaf:0xd188527cfa1dfb77,The Artisan | Craft Kitchen & Terrace Bar,"['Restaurant', 'Caterer', 'Wedding venue']"
213,0x8640ac7afefa3e7d:0x90840de7c65da6b0,J T's Sports Bar,"['Sports bar', 'Bar']"
214,0x86447f2f0704f6f7:0xb8b8503c6d5a0fb2,Shorty's,['Bar']
215,0x865bc0582b7894ef:0xb505cd94a3208f7b,Greater Grace Christian Coffee House,['Cafe']
216,0x8643896cd9dabbd3:0xcc1b7549706185dd,Shell,"['Gas station', 'ATM', 'Convenience store', 'Restaurant']"
217,0x865b4b31af7fd7af:0x4f9ab8f713376fe3,Fuddruckers,['Restaurant']
218,0x8640bf3a775c90f7:0xd994f9ef6c63cb4,McIntyre's,['Bar']
219,0x865c5f78bc938c65:0x9985ebe7521fc74a,Park Social,['Bar']
220,0x865637117f0d4b17:0x64c9602f54166159,Blackwell BBQ,['Restaurant']
221,0x865b39ce3e865db9:0x6faefdb87fc964c6,ThunderCloud Subs,"['Sandwich shop', 'Deli', 'Gluten-free restaurant', 'Takeout Restaurant', 'Restaurant']"
222,0x8647b1ddfb8a8fc5:0xac3bf1fef146421c,Weldon Cafe,['Restaurant']
223,0x86393365fde8fb0d:0x9c689ea7bf89603c,Applebee’s Grill + Bar,"['Bar & grill', 'American restaurant', 'Restaurant']"
224,0x864ea11b15a8cb33:0x3be1da687cd93c58,Phở Hanabi,['Restaurant']
225,0x865c59a3a601af2d:0x52a1e61b07b937c1,Taqueria La Catrina Mexican Food,"['Mexican restaurant', 'Restaurant']"
226,0x8640dc6d349b4b3b:0x2841e42e618f5cda,Kim Son Cafe,"['Restaurant', 'Chinese restaurant', 'Vietnamese restaurant']"
227,0x865c5cabb29e5227:0x6e886edce4935638,Coco Loco,['Restaurant']
228,0x86685e36eced420f:0xc15a339cd012f3d5,Negrete Lounge,['Bar']
229,0x8668f54eca8904e3:0xad74788df6c87312,1st and 10 Sports Bar,['Bar']
230,0x863932fdffa557df:0xbbdd59315029266a,Subway,"['Sandwich shop', 'Caterer', 'Fast food restaurant', 'Takeout Restaurant', 'Restaurant']"
